age,workclass,education-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,salary,capital_net,has_capital_activity
36,Government,10,Married,Specialized,Spouse,White,Male,60,US,>50K,0,0
90,Private,4,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
66,Private,4,Previously-Married,Office-Service,Other,Black,Female,10,US,<=50K,0,0
34,Self-employed,9,Married,Skilled-Manual,Spouse,White,Female,12,US,<=50K,-2179,1
23,Private,9,Single,Skilled-Manual,Child,Asian-Pac-Islander,Male,1,Non-US,<=50K,0,0
35,Private,9,Married,Specialized,Spouse,White,Male,55,US,<=50K,0,0
33,Private,13,Single,Professional,Other,Black,Male,50,US,>50K,0,0
32,Self-employed,11,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
31,Private,10,Married,Skilled-Manual,Spouse,Asian-Pac-Islander,Male,40,US,<=50K,0,0
32,Self-employed,10,Married,Office-Service,Spouse,White,Male,50,US,<=50K,0,0
40,Private,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
27,Self-employed,9,Single,Specialized,Other,White,Male,30,US,<=50K,0,0
34,Government,9,Single,Specialized,Other,Amer-Indian-Eskimo,Male,40,US,<=50K,0,0
35,Private,11,Married,Office-Service,Spouse,Black,Female,40,US,>50K,0,0
29,Private,10,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
41,Private,9,Previously-Married,Office-Service,Other,Black,Female,20,US,<=50K,0,0
33,Government,16,Married,Professional,Spouse,White,Female,48,US,>50K,0,0
22,,9,Married,,Child,White,Female,20,US,<=50K,0,0
18,Government,7,Single,Specialized,Child,White,Male,10,US,<=50K,0,0
63,Private,13,Married,Professional,Spouse,White,Male,50,Non-US,>50K,0,0
49,Private,4,Previously-Married,Office-Service,Other,White,Female,35,US,<=50K,0,0
23,Self-employed,9,Previously-Married,Office-Service,Other,White,Female,50,US,<=50K,0,0
49,Self-employed,10,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
23,Government,13,Single,Professional,Child,White,Female,15,US,<=50K,0,0
36,Private,11,Married,Professional,Spouse,White,Male,50,US,>50K,-1887,1
64,Private,10,Previously-Married,Professional,Other,White,Female,3,US,<=50K,0,0
34,Private,10,Single,Professional,Other,White,Female,40,US,<=50K,0,0
63,Private,12,Married,Office-Service,Other,White,Female,35,US,<=50K,0,0
51,Private,9,Single,Office-Service,Other,Black,Female,40,US,<=50K,0,0
40,Government,10,Previously-Married,Office-Service,Other,Black,Female,35,US,<=50K,0,0
55,Private,5,Married,Skilled-Manual,Spouse,White,Male,55,US,<=50K,0,0
35,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,46,Non-US,<=50K,0,0
30,Private,13,Single,Skilled-Manual,Other,White,Male,25,US,<=50K,0,0
47,,13,Married,,Spouse,White,Male,18,US,<=50K,0,0
29,Private,6,Single,Skilled-Manual,Other,Black,Male,40,Non-US,<=50K,0,0
32,Self-employed,15,Married,Professional,Spouse,White,Male,45,US,>50K,7688,1
55,Private,13,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
47,Government,10,Previously-Married,Professional,Other,White,Male,56,US,>50K,0,0
50,Private,13,Previously-Married,Office-Service,Other,White,Male,40,US,<=50K,0,0
42,Private,9,Married,Skilled-Manual,Spouse,Black,Male,45,US,>50K,7688,1
32,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,55,US,>50K,0,0
60,Private,12,Married,Office-Service,Spouse,White,Male,30,US,<=50K,0,0
58,Private,13,Previously-Married,Professional,Other,White,Male,40,US,>50K,8614,1
45,Private,13,Single,Professional,Other,White,Male,30,US,<=50K,0,0
31,Private,9,Single,Professional,Child,White,Male,40,US,<=50K,0,0
32,Self-employed,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
37,Private,10,Previously-Married,Office-Service,Other,White,Female,30,US,<=50K,0,0
28,Private,10,Single,Office-Service,Other,White,Female,60,US,<=50K,0,0
26,Private,8,Single,Skilled-Manual,Other,White,Male,40,Non-US,<=50K,0,0
47,Self-employed,9,Married,Professional,Spouse,White,Male,80,US,>50K,0,0
42,Private,9,Previously-Married,Skilled-Manual,Other,Black,Male,40,US,<=50K,0,0
48,Private,13,Married,Professional,Spouse,White,Female,40,US,>50K,99999,1
32,Private,9,Single,Skilled-Manual,Other,Black,Female,40,US,<=50K,0,0
35,Private,11,Married,Professional,Spouse,White,Female,42,US,>50K,0,0
46,Government,16,Married,Professional,Spouse,White,Female,52,US,>50K,-1902,1
38,Private,10,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
49,,9,Married,,Other,White,Male,70,US,<=50K,0,0
35,Private,13,Married,Office-Service,Spouse,White,Male,40,US,>50K,0,0
61,,9,Previously-Married,,Other,White,Male,40,US,<=50K,4865,1
45,Private,12,Previously-Married,Office-Service,Other,Black,Male,35,US,<=50K,0,0
31,Private,13,Single,Professional,Other,White,Male,40,US,<=50K,0,0
52,Self-employed,10,Married,Professional,Spouse,White,Male,60,US,>50K,0,0
20,Private,10,Single,Skilled-Manual,Child,White,Male,50,US,<=50K,0,0
64,,7,Married,,Spouse,White,Male,30,US,<=50K,0,0
24,Private,14,Single,Professional,Other,White,Male,50,US,<=50K,0,0
34,Government,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
54,Private,14,Previously-Married,Office-Service,Other,White,Female,38,US,<=50K,0,0
79,Private,4,Previously-Married,Office-Service,Other,White,Female,30,US,<=50K,2964,1
55,Private,14,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
42,,9,Married,,Other,White,Male,35,US,<=50K,0,0
60,Private,9,Previously-Married,Professional,Other,White,Female,40,US,<=50K,2597,1
37,Private,12,Previously-Married,Skilled-Manual,Other,Black,Male,40,US,<=50K,0,0
47,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,-1590,1
20,Government,10,Single,Office-Service,Child,White,Male,40,US,<=50K,0,0
53,Private,13,Single,Office-Service,Other,White,Male,40,Non-US,<=50K,0,0
34,Private,9,Married,Skilled-Manual,Spouse,White,Female,40,US,<=50K,0,0
43,Private,10,Previously-Married,Professional,Other,Black,Female,40,US,<=50K,0,0
24,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,0,0
23,Private,9,Single,Specialized,Child,Amer-Indian-Eskimo,Male,40,US,<=50K,0,0
29,Private,11,Single,Skilled-Manual,Other,Other,Male,40,US,<=50K,0,0
58,Private,10,Previously-Married,Office-Service,Other,Black,Female,40,US,<=50K,0,0
55,,12,Married,,Spouse,Black,Male,40,US,>50K,7688,1
40,Private,14,Single,Office-Service,Child,White,Female,40,US,<=50K,0,0
43,Government,10,Married,Office-Service,Spouse,White,Female,40,US,<=50K,0,0
25,Government,14,Single,Professional,Other,White,Male,40,US,<=50K,0,0
23,Government,13,Single,Professional,Child,White,Male,24,US,<=50K,0,0
34,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
26,Private,10,Previously-Married,Office-Service,Other,White,Female,35,US,<=50K,0,0
60,Private,16,Single,Professional,Other,White,Female,65,US,>50K,0,0
45,Private,9,Married,Skilled-Manual,Spouse,White,Male,45,US,<=50K,-2179,1
33,Private,10,Single,Professional,Other,White,Male,40,US,<=50K,0,0
26,Private,13,Single,Professional,Other,White,Male,70,US,>50K,0,0
39,Private,10,Previously-Married,Office-Service,Other,White,Female,45,US,<=50K,114,1
29,Private,12,Single,Professional,Other,White,Female,40,US,>50K,8614,1
29,,10,Single,,Child,Black,Female,40,US,<=50K,0,0
34,Private,13,Married,Office-Service,Spouse,White,Male,30,US,>50K,0,0
24,Private,9,Single,Skilled-Manual,Other,White,Male,48,US,<=50K,0,0
77,Self-employed,16,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,20051,1
34,Self-employed,14,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,0,0
53,Self-employed,5,Married,Skilled-Manual,Spouse,White,Male,70,US,<=50K,0,0
31,Private,9,Previously-Married,Skilled-Manual,Other,Black,Male,40,US,<=50K,0,0
58,Private,9,Previously-Married,Office-Service,Other,White,Female,15,US,<=50K,0,0
50,Self-employed,14,Married,Office-Service,Spouse,White,Male,55,US,>50K,7688,1
57,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
32,Private,9,Single,Office-Service,Other,White,Female,45,US,<=50K,0,0
77,Private,5,Married,Office-Service,Spouse,Black,Female,10,US,<=50K,0,0
37,Self-employed,10,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
51,Private,9,Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
33,Self-employed,12,Previously-Married,Office-Service,Other,Black,Male,60,US,<=50K,0,0
53,Government,9,Married,Skilled-Manual,Other,White,Female,35,US,<=50K,0,0
32,Private,9,Previously-Married,Office-Service,Other,White,Male,50,US,<=50K,0,0
19,Private,10,Single,Office-Service,Child,White,Female,20,US,<=50K,594,1
33,Private,13,Married,Office-Service,Other,White,Female,24,US,<=50K,0,0
27,Private,9,Married,Office-Service,Spouse,White,Male,60,US,<=50K,0,0
21,Private,3,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,<=50K,0,0
46,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,54,US,<=50K,0,0
60,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
21,Private,6,Previously-Married,Office-Service,Other,Black,Female,38,US,<=50K,0,0
38,,7,Single,,Other,White,Female,32,US,<=50K,0,0
31,Private,11,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
46,Private,9,Previously-Married,Office-Service,Other,White,Female,25,US,<=50K,0,0
25,Self-employed,9,Married,Professional,Spouse,White,Male,60,US,>50K,0,0
23,Government,10,Single,Office-Service,Other,White,Male,30,US,<=50K,0,0
53,Self-employed,14,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
42,,14,Married,,Spouse,White,Female,48,US,>50K,-1887,1
29,Private,9,Married,Office-Service,Spouse,White,Female,40,US,<=50K,-2179,1
45,Private,10,Married,Professional,Spouse,White,Male,50,US,>50K,0,0
70,Private,13,Previously-Married,Office-Service,Other,White,Male,40,US,<=50K,0,0
55,Self-employed,13,Married,Office-Service,Spouse,White,Male,60,US,>50K,99999,1
40,Government,16,Married,Professional,Spouse,White,Male,50,US,>50K,-1887,1
34,Private,14,Single,Office-Service,Other,White,Male,60,US,>50K,0,0
41,Private,10,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
23,Government,9,Single,Specialized,Child,White,Male,40,US,<=50K,0,0
32,Private,10,Single,Professional,Other,White,Male,40,US,<=50K,0,0
56,Private,4,Married,Skilled-Manual,Spouse,Black,Male,48,US,<=50K,0,0
36,Private,9,Previously-Married,Professional,Other,White,Male,45,US,<=50K,0,0
26,Private,9,Single,Office-Service,Other,White,Male,50,US,<=50K,0,0
62,Private,13,Previously-Married,Professional,Other,White,Female,7,US,<=50K,0,0
35,Private,12,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
31,Private,6,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
23,Private,12,Single,Office-Service,Child,White,Male,25,Non-US,<=50K,0,0
58,Self-employed,13,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
33,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,3908,1
28,Private,7,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,7688,1
40,Private,7,Married,Skilled-Manual,Spouse,White,Male,30,US,<=50K,0,0
33,Self-employed,13,Married,Office-Service,Spouse,White,Male,80,US,>50K,7298,1
27,Private,15,Single,Professional,Other,Asian-Pac-Islander,Male,10,Non-US,<=50K,0,0
55,Private,9,Previously-Married,Office-Service,Other,White,Male,25,US,<=50K,0,0
53,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,45,US,<=50K,0,0
23,Private,8,Single,Skilled-Manual,Other,White,Male,46,US,<=50K,0,0
66,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,16,US,<=50K,0,0
34,Self-employed,11,Married,Professional,Spouse,White,Male,60,US,>50K,0,0
39,Private,6,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
21,Private,10,Single,Office-Service,Child,Black,Female,40,US,<=50K,0,0
26,Private,10,Married,Office-Service,Child,Other,Female,35,US,<=50K,0,0
21,Private,9,Single,Office-Service,Child,White,Female,40,Non-US,<=50K,0,0
61,Private,6,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
30,Private,13,Married,Office-Service,Spouse,White,Male,50,US,>50K,0,0
22,Private,11,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
47,Private,9,Previously-Married,Skilled-Manual,Other,White,Female,30,US,<=50K,0,0
50,Private,9,Previously-Married,Office-Service,Other,White,Male,40,US,<=50K,0,0
67,Private,13,Previously-Married,Professional,Other,White,Female,5,US,<=50K,-2206,1
59,Government,6,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
35,Private,12,Single,Office-Service,Other,White,Female,80,US,>50K,0,0
56,Self-employed,10,Married,Skilled-Manual,Other,White,Female,20,US,>50K,27828,1
28,Private,9,Single,Office-Service,Other,Black,Male,40,Non-US,<=50K,0,0
34,Private,9,Previously-Married,Professional,Other,White,Female,50,US,<=50K,2977,1
63,Private,6,Previously-Married,Skilled-Manual,Other,White,Female,56,US,<=50K,0,0
48,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,<=50K,0,0
41,Government,10,Married,Professional,Spouse,White,Male,44,US,>50K,0,0
26,Private,10,Single,Skilled-Manual,Child,Black,Female,20,US,<=50K,0,0
47,Private,6,Married,Office-Service,Spouse,White,Male,52,US,<=50K,-2179,1
29,Self-employed,11,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
19,Private,9,Single,Office-Service,Child,White,Male,20,US,<=50K,0,0
27,Private,13,Single,Office-Service,Other,White,Female,37,US,<=50K,0,0
59,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,70,US,<=50K,0,0
45,Private,5,Married,Skilled-Manual,Spouse,Asian-Pac-Islander,Male,40,Non-US,<=50K,0,0
44,Government,16,Married,Professional,Other,White,Female,38,US,<=50K,0,0
34,Government,13,Married,Office-Service,Spouse,Asian-Pac-Islander,Male,38,US,<=50K,0,0
30,Private,13,Single,Professional,Other,White,Female,35,US,<=50K,0,0
30,Private,13,Married,Professional,Spouse,Asian-Pac-Islander,Male,40,Non-US,>50K,0,0
56,Private,7,Previously-Married,Office-Service,Other,Black,Female,40,US,<=50K,0,0
37,Private,4,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
45,Private,14,Married,Professional,Spouse,White,Male,43,US,>50K,-1977,1
34,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,45,US,<=50K,0,0
27,Private,13,Married,Professional,Other,White,Male,50,US,<=50K,0,0
44,Government,14,Single,Professional,Other,White,Female,40,US,<=50K,0,0
32,Private,10,Single,Professional,Other,White,Female,50,US,<=50K,0,0
26,Private,13,Single,Office-Service,Other,White,Female,48,US,<=50K,0,0
49,Private,9,Married,Skilled-Manual,Spouse,White,Male,60,US,<=50K,5013,1
20,Private,10,Single,Professional,Other,White,Female,30,US,<=50K,0,0
22,Private,3,Married,Skilled-Manual,Spouse,White,Male,48,Non-US,<=50K,0,0
44,Private,13,Single,Professional,Other,White,Male,35,US,<=50K,0,0
55,Government,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
29,Private,8,Single,Professional,Other,White,Male,40,US,<=50K,0,0
19,,10,Single,,Child,White,Male,22,US,<=50K,0,0
45,Government,11,Married,Specialized,Spouse,White,Male,40,US,<=50K,0,0
42,Private,10,Single,Skilled-Manual,Other,Asian-Pac-Islander,Male,40,US,<=50K,0,0
27,Private,11,Single,Professional,Child,White,Female,40,US,<=50K,0,0
43,Private,13,Married,Professional,Spouse,White,Male,35,US,<=50K,0,0
36,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,80,US,>50K,0,0
34,Private,8,Married,Office-Service,Spouse,White,Male,40,Non-US,<=50K,0,0
72,Private,4,Previously-Married,Office-Service,Other,White,Female,99,Non-US,<=50K,0,0
54,Private,10,Married,Professional,Spouse,White,Male,44,US,>50K,0,0
63,Private,9,Married,Skilled-Manual,Spouse,Black,Male,40,US,<=50K,0,0
72,,12,Previously-Married,,Other,White,Female,40,US,<=50K,0,0
55,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
44,Private,10,Married,Professional,Spouse,White,Male,45,US,>50K,0,0
41,Private,9,Single,Skilled-Manual,Other,Black,Female,40,US,<=50K,0,0
47,Private,12,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
71,,10,Married,,Spouse,White,Male,20,US,<=50K,3432,1
35,Private,9,Married,Skilled-Manual,Spouse,Other,Male,40,Non-US,<=50K,0,0
23,Private,9,Previously-Married,Office-Service,Other,White,Female,30,US,<=50K,0,0
57,Private,13,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
56,Self-employed,2,Single,Professional,Other,Amer-Indian-Eskimo,Male,65,US,<=50K,0,0
25,Self-employed,10,Single,Office-Service,Child,White,Female,35,US,<=50K,0,0
64,,11,Married,,Spouse,White,Female,15,US,<=50K,0,0
35,Self-employed,13,Single,Professional,Child,White,Female,40,US,<=50K,0,0
61,Private,11,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
36,Government,13,Previously-Married,Professional,Other,White,Female,55,US,<=50K,0,0
18,Private,8,Single,Office-Service,Child,Black,Female,15,US,<=50K,0,0
21,Private,10,Married,Office-Service,Child,Black,Female,20,US,<=50K,0,0
43,,12,Previously-Married,,Other,White,Female,35,US,<=50K,0,0
52,Private,8,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,0,0
40,Private,13,Previously-Married,Professional,Other,White,Female,40,US,<=50K,0,0
35,Private,9,Married,Professional,Spouse,White,Male,40,US,>50K,5178,1
22,,10,Previously-Married,,Other,White,Female,25,US,<=50K,0,0
42,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
60,,4,Previously-Married,,Other,White,Female,20,US,<=50K,0,0
34,Private,10,Married,Skilled-Manual,Spouse,Black,Male,40,US,<=50K,0,0
27,Private,12,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
47,Self-employed,13,Single,Skilled-Manual,Other,White,Male,65,US,<=50K,0,0
65,Self-employed,5,Married,Skilled-Manual,Spouse,White,Male,45,US,<=50K,0,0
61,Self-employed,14,Previously-Married,Professional,Other,White,Female,99,US,<=50K,0,0
18,Private,10,Single,Office-Service,Child,White,Male,28,US,<=50K,0,0
49,,9,Married,,Spouse,White,Male,40,Non-US,<=50K,0,0
26,Private,10,Single,Skilled-Manual,Other,Black,Male,75,US,<=50K,2174,1
68,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,50,US,>50K,0,0
23,Private,9,Married,Office-Service,Spouse,White,Male,80,US,<=50K,0,0
65,Self-employed,9,Married,Professional,Spouse,White,Male,24,US,<=50K,0,0
32,Private,13,Married,Office-Service,Spouse,White,Male,44,US,<=50K,0,0
48,Government,14,Married,Professional,Spouse,White,Female,40,US,>50K,0,0
24,Private,11,Single,Professional,Other,White,Male,45,US,<=50K,0,0
58,Private,10,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
32,Government,10,Married,Professional,Other,White,Male,50,Non-US,<=50K,0,0
54,Private,14,Previously-Married,Professional,Other,White,Male,50,US,>50K,0,0
35,Private,12,Previously-Married,Professional,Other,White,Female,50,US,<=50K,0,0
50,Private,9,Married,Professional,Spouse,White,Male,40,US,>50K,99999,1
38,Self-employed,9,Previously-Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
57,Government,9,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
38,Private,10,Single,Office-Service,Other,White,Male,60,US,<=50K,0,0
49,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
25,Private,13,Single,Professional,Child,White,Female,16,US,<=50K,0,0
56,Private,10,Married,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
32,Private,7,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
23,,10,Single,,Other,White,Male,40,US,<=50K,0,0
42,Private,10,Previously-Married,Office-Service,Other,White,Female,12,US,<=50K,0,0
